Order_id,Date,Product,Category,Units_Sold,Price,Revenue,Discount,Units_Returned,Location,Platform,Return_flag
2696,13-02-2023,Multivitamin,Vitamin,158,35.73,5645.34,0.02,2,UK,Walmart,1
2697,13-02-2023,Pre-Workout,Performance,170,23.18,3940.6,0.23,1,Canada,Walmart,1
2698,13-02-2023,BCAA,Amino Acid,155,39.82,6172.1,0.1,1,UK,iHerb,1
2699,13-02-2023,Creatine,Performance,159,42.18,6706.62,0.06,0,Canada,Walmart,0
2700,13-02-2023,Zinc,Mineral,162,25.34,4105.08,0.03,0,Canada,Walmart,0
2701,13-02-2023,Collagen Peptides,Protein,144,55.94,8055.36,0.22,3,UK,Walmart,1
2702,13-02-2023,Magnesium,Mineral,169,20.97,3543.93,0.2,1,Canada,Amazon,1
2703,13-02-2023,Ashwagandha,Herbal,141,35.75,5040.75,0.08,0,UK,Walmart,0
2704,13-02-2023,Melatonin,Sleep Aid,148,38.53,5702.44,0.22,0,Canada,Amazon,0
2705,13-02-2023,Biotin,Vitamin,136,33.17,4511.12,0.17,2,Canada,Walmart,1
2706,13-02-2023,Green Tea Extract,Fat Burner,146,37.55,5482.3,0.03,1,UK,iHerb,1
2707,13-02-2023,Iron Supplement,Mineral,139,15.56,2162.84,0.01,2,UK,Amazon,1
2708,13-02-2023,Electrolyte Powder,Hydration,154,43.02,6625.08,0.03,1,USA,iHerb,1
2709,20-02-2023,Whey Protein,Protein,134,47.35,6344.9,0.05,1,UK,iHerb,1
2710,20-02-2023,Vitamin C,Vitamin,162,20.5,3321,0.2,2,Canada,iHerb,1
2711,20-02-2023,Fish Oil,Omega,157,38.18,5994.26,0.18,1,USA,Amazon,1
2712,20-02-2023,Multivitamin,Vitamin,145,25.44,3688.8,0.14,2,UK,iHerb,1
2713,20-02-2023,Pre-Workout,Performance,147,50.28,7391.16,0.18,1,UK,Walmart,1
2714,20-02-2023,BCAA,Amino Acid,144,53.81,7748.64,0.22,0,USA,iHerb,0
2715,20-02-2023,Creatine,Performance,147,58.88,8655.36,0.17,1,Canada,Amazon,1
2716,20-02-2023,Zinc,Mineral,131,47.63,6239.53,0.12,1,USA,Walmart,1
2717,20-02-2023,Collagen Peptides,Protein,168,22.45,3771.6,0.23,3,Canada,Amazon,1
2718,20-02-2023,Magnesium,Mineral,163,17.16,2797.08,0.01,1,USA,iHerb,1
2719,20-02-2023,Ashwagandha,Herbal,160,46.46,7433.6,0.06,1,USA,Walmart,1
2720,20-02-2023,Melatonin,Sleep Aid,146,15.48,2260.08,0.12,1,UK,Walmart,1
2721,20-02-2023,Biotin,Vitamin,157,37.21,5841.97,0.01,2,UK,Amazon,1
2722,20-02-2023,Green Tea Extract,Fat Burner,124,44.25,5487,0.05,2,Canada,iHerb,1
2723,20-02-2023,Iron Supplement,Mineral,170,25.26,4294.2,0.15,4,UK,Walmart,1
2724,20-02-2023,Electrolyte Powder,Hydration,143,10.47,1497.21,0,2,USA,Walmart,1
2725,27-02-2023,Whey Protein,Protein,160,56.5,9040,0.03,1,USA,Walmart,1
2726,27-02-2023,Vitamin C,Vitamin,169,44.11,7454.59,0.13,0,UK,iHerb,0
2727,27-02-2023,Fish Oil,Omega,142,52.62,7472.04,0.18,2,UK,Amazon,1
2728,27-02-2023,Multivitamin,Vitamin,150,15.96,2394,0.1,0,Canada,Amazon,0
2729,27-02-2023,Pre-Workout,Performance,139,30.93,4299.27,0.01,1,Canada,iHerb,1
2730,27-02-2023,BCAA,Amino Acid,152,57.16,8688.32,0.02,3,USA,Walmart,1
2731,27-02-2023,Creatine,Performance,145,30.09,4363.05,0.02,2,UK,Amazon,1
2732,27-02-2023,Zinc,Mineral,123,46.15,5676.45,0.1,0,USA,iHerb,0
2733,27-02-2023,Collagen Peptides,Protein,160,56.13,8980.8,0.09,1,USA,iHerb,1
2734,27-02-2023,Magnesium,Mineral,145,47.55,6894.75,0.08,1,UK,iHerb,1
2735,27-02-2023,Ashwagandha,Herbal,147,55.89,8215.83,0.17,1,Canada,Walmart,1
2736,27-02-2023,Melatonin,Sleep Aid,161,13.03,2097.83,0.02,0,UK,Amazon,0
2737,27-02-2023,Biotin,Vitamin,148,25.65,3796.2,0.1,3,Canada,Walmart,1
2738,27-02-2023,Green Tea Extract,Fat Burner,164,23.34,3827.76,0.03,0,Canada,Walmart,0
2739,27-02-2023,Iron Supplement,Mineral,132,37.59,4961.88,0.02,0,Canada,Amazon,0
2740,27-02-2023,Electrolyte Powder,Hydration,137,40.79,5588.23,0.14,0,USA,Walmart,0
2741,06-03-2023,Whey Protein,Protein,145,21.32,3091.4,0.22,4,UK,iHerb,1
2742,06-03-2023,Vitamin C,Vitamin,155,42.14,6531.7,0.01,6,USA,iHerb,1
2743,06-03-2023,Fish Oil,Omega,131,22.64,2965.84,0.1,2,USA,iHerb,1
2744,06-03-2023,Multivitamin,Vitamin,148,26.72,3954.56,0.09,4,USA,Amazon,1
2745,06-03-2023,Pre-Workout,Performance,162,19.99,3238.38,0.2,0,USA,Walmart,0
2746,06-03-2023,BCAA,Amino Acid,139,54.02,7508.78,0.03,0,USA,Walmart,0
2747,06-03-2023,Creatine,Performance,150,38.44,5766,0.11,1,UK,Walmart,1
2748,06-03-2023,Zinc,Mineral,132,51.05,6738.6,0.22,0,Canada,Walmart,0
2749,06-03-2023,Collagen Peptides,Protein,133,40.41,5374.53,0.18,1,UK,iHerb,1
2750,06-03-2023,Magnesium,Mineral,156,56.77,8856.12,0.02,0,UK,Walmart,0
2751,06-03-2023,Ashwagandha,Herbal,127,49.63,6303.01,0.14,0,USA,Amazon,0
2752,06-03-2023,Melatonin,Sleep Aid,141,38.04,5363.64,0.06,0,USA,Walmart,0
2753,06-03-2023,Biotin,Vitamin,159,32.62,5186.58,0.03,3,Canada,iHerb,1
2754,06-03-2023,Green Tea Extract,Fat Burner,152,34.77,5285.04,0.24,3,Canada,Walmart,1
2755,06-03-2023,Iron Supplement,Mineral,153,26.15,4000.95,0.09,0,UK,Amazon,0
2756,06-03-2023,Electrolyte Powder,Hydration,153,48.68,7448.04,0.04,1,Canada,Walmart,1
2757,13-03-2023,Whey Protein,Protein,137,17.9,2452.3,0.23,0,USA,Amazon,0
2758,13-03-2023,Vitamin C,Vitamin,142,32.92,4674.64,0.01,1,UK,Walmart,1
2759,13-03-2023,Fish Oil,Omega,153,38.19,5843.07,0.02,2,UK,Amazon,1
2760,13-03-2023,Multivitamin,Vitamin,172,27.09,4659.48,0.08,0,USA,Amazon,0
2761,13-03-2023,Pre-Workout,Performance,155,32.97,5110.35,0.23,0,USA,Amazon,0
2762,13-03-2023,BCAA,Amino Acid,139,35.14,4884.46,0.08,0,UK,iHerb,0
2763,13-03-2023,Creatine,Performance,159,44.38,7056.42,0.09,1,Canada,Walmart,1
2764,13-03-2023,Zinc,Mineral,173,35.01,6056.73,0.21,2,Canada,Walmart,1
2765,13-03-2023,Collagen Peptides,Protein,142,44.01,6249.42,0.22,0,Canada,Walmart,0
2766,13-03-2023,Magnesium,Mineral,127,21.64,2748.28,0.07,0,Canada,iHerb,0
2767,13-03-2023,Ashwagandha,Herbal,138,56.7,7824.6,0.04,0,Canada,Walmart,0
2768,13-03-2023,Melatonin,Sleep Aid,160,15.24,2438.4,0.21,1,Canada,Walmart,1
2769,13-03-2023,Biotin,Vitamin,141,51.11,7206.51,0.19,3,UK,iHerb,1
2770,13-03-2023,Green Tea Extract,Fat Burner,172,31.19,5364.68,0,3,USA,Amazon,1
2771,13-03-2023,Iron Supplement,Mineral,136,26.47,3599.92,0.09,0,Canada,iHerb,0
2772,13-03-2023,Electrolyte Powder,Hydration,144,11.28,1624.32,0.1,0,UK,Walmart,0
2773,20-03-2023,Whey Protein,Protein,145,22.61,3278.45,0.22,1,Canada,Amazon,1
2774,20-03-2023,Vitamin C,Vitamin,141,17.11,2412.51,0.06,1,UK,Walmart,1
2775,20-03-2023,Fish Oil,Omega,140,34.57,4839.8,0.19,4,USA,Walmart,1
2776,20-03-2023,Multivitamin,Vitamin,133,25.98,3455.34,0.04,2,USA,Walmart,1
2777,20-03-2023,Pre-Workout,Performance,160,36.89,5902.4,0.01,2,USA,Walmart,1
2778,20-03-2023,BCAA,Amino Acid,161,23.27,3746.47,0.17,1,Canada,iHerb,1
2779,20-03-2023,Creatine,Performance,152,29.06,4417.12,0.18,3,UK,iHerb,1
2780,20-03-2023,Zinc,Mineral,150,52.78,7917,0.12,3,USA,iHerb,1
2781,20-03-2023,Collagen Peptides,Protein,137,42.87,5873.19,0.22,3,Canada,Walmart,1
2782,20-03-2023,Magnesium,Mineral,155,26.57,4118.35,0.25,1,UK,Amazon,1
2783,20-03-2023,Ashwagandha,Herbal,159,40.43,6428.37,0.1,4,USA,Walmart,1
2784,20-03-2023,Melatonin,Sleep Aid,152,10.38,1577.76,0.14,2,UK,Amazon,1
2785,20-03-2023,Biotin,Vitamin,149,58.73,8750.77,0.06,1,UK,Amazon,1
2786,20-03-2023,Green Tea Extract,Fat Burner,125,29,3625,0.01,1,UK,Amazon,1
2787,20-03-2023,Iron Supplement,Mineral,139,59.37,8252.43,0.2,5,Canada,Walmart,1
2788,20-03-2023,Electrolyte Powder,Hydration,157,32.06,5033.42,0.2,1,USA,Amazon,1
2789,27-03-2023,Whey Protein,Protein,157,22.67,3559.19,0.22,1,UK,Walmart,1
2790,27-03-2023,Vitamin C,Vitamin,139,30.89,4293.71,0.19,1,Canada,iHerb,1
2791,27-03-2023,Fish Oil,Omega,146,39.22,5726.12,0.1,0,Canada,iHerb,0
2792,27-03-2023,Multivitamin,Vitamin,168,53.16,8930.88,0.09,2,UK,iHerb,1
2793,27-03-2023,Pre-Workout,Performance,171,38.35,6557.85,0.19,3,USA,iHerb,1
2794,27-03-2023,BCAA,Amino Acid,151,47.88,7229.88,0.21,2,USA,iHerb,1
2795,27-03-2023,Creatine,Performance,148,28.13,4163.24,0.03,0,USA,Walmart,0
2796,27-03-2023,Zinc,Mineral,142,44.43,6309.06,0.02,0,USA,Amazon,0
2797,27-03-2023,Collagen Peptides,Protein,131,23.39,3064.09,0.14,4,USA,Walmart,1
2798,27-03-2023,Magnesium,Mineral,166,18.8,3120.8,0.07,0,UK,Amazon,0
2799,27-03-2023,Ashwagandha,Herbal,161,37.83,6090.63,0.06,1,UK,iHerb,1
2800,27-03-2023,Melatonin,Sleep Aid,164,53.55,8782.2,0.16,4,UK,Walmart,1
2801,27-03-2023,Biotin,Vitamin,142,44.51,6320.42,0.1,3,USA,iHerb,1
2802,27-03-2023,Green Tea Extract,Fat Burner,146,52.64,7685.44,0.16,0,USA,iHerb,0
2803,27-03-2023,Iron Supplement,Mineral,151,48.93,7388.43,0.08,1,UK,iHerb,1
2804,27-03-2023,Electrolyte Powder,Hydration,162,17.93,2904.66,0.1,1,UK,iHerb,1
2805,03-04-2023,Whey Protein,Protein,174,24.85,4323.9,0.06,3,Canada,Walmart,1
2806,03-04-2023,Vitamin C,Vitamin,156,28.85,4500.6,0.13,1,UK,Walmart,1
2807,03-04-2023,Fish Oil,Omega,167,55.43,9256.81,0.11,2,USA,Amazon,1
2808,03-04-2023,Multivitamin,Vitamin,124,33.85,4197.4,0.11,1,Canada,Amazon,1
2809,03-04-2023,Pre-Workout,Performance,176,32.59,5735.84,0.05,3,Canada,Amazon,1
2810,03-04-2023,BCAA,Amino Acid,132,44.86,5921.52,0.09,3,Canada,Amazon,1
2811,03-04-2023,Creatine,Performance,152,39.23,5962.96,0.11,1,USA,Amazon,1
2812,03-04-2023,Zinc,Mineral,127,19.89,2526.03,0.14,1,Canada,Walmart,1
2813,03-04-2023,Collagen Peptides,Protein,154,31.06,4783.24,0.21,1,USA,Amazon,1
2814,03-04-2023,Magnesium,Mineral,155,42.67,6613.85,0.21,4,Canada,iHerb,1
2815,03-04-2023,Ashwagandha,Herbal,153,38.19,5843.07,0.04,3,USA,iHerb,1
2816,03-04-2023,Melatonin,Sleep Aid,170,24.02,4083.4,0.04,2,Canada,iHerb,1
2817,03-04-2023,Biotin,Vitamin,143,43.55,6227.65,0.16,1,Canada,Amazon,1
2818,03-04-2023,Green Tea Extract,Fat Burner,151,12.81,1934.31,0.16,2,Canada,iHerb,1
2819,03-04-2023,Iron Supplement,Mineral,161,21.31,3430.91,0.24,6,USA,Walmart,1
2820,03-04-2023,Electrolyte Powder,Hydration,142,26.91,3821.22,0.24,0,UK,iHerb,0
2821,10-04-2023,Whey Protein,Protein,150,26.3,3945,0.16,0,Canada,Walmart,0
2822,10-04-2023,Vitamin C,Vitamin,162,27.98,4532.76,0.08,1,USA,iHerb,1
2823,10-04-2023,Fish Oil,Omega,135,14.18,1914.3,0.21,0,UK,Walmart,0
2824,10-04-2023,Multivitamin,Vitamin,142,37.75,5360.5,0.03,3,USA,Amazon,1
2825,10-04-2023,Pre-Workout,Performance,148,35.05,5187.4,0.15,1,Canada,Amazon,1
2826,10-04-2023,BCAA,Amino Acid,138,32.01,4417.38,0.1,2,USA,Walmart,1
2827,10-04-2023,Creatine,Performance,157,26.94,4229.58,0.1,0,USA,Amazon,0
2828,10-04-2023,Zinc,Mineral,140,59.81,8373.4,0.18,0,UK,Amazon,0
2829,10-04-2023,Collagen Peptides,Protein,148,56.17,8313.16,0.15,0,USA,iHerb,0
2830,10-04-2023,Magnesium,Mineral,153,26.87,4111.11,0.1,2,UK,iHerb,1
2831,10-04-2023,Ashwagandha,Herbal,172,49.49,8512.28,0.04,1,USA,Amazon,1
2832,10-04-2023,Melatonin,Sleep Aid,151,41.75,6304.25,0.07,2,Canada,Walmart,1
2833,10-04-2023,Biotin,Vitamin,162,19.04,3084.48,0.16,5,UK,Amazon,1
2834,10-04-2023,Green Tea Extract,Fat Burner,154,10.86,1672.44,0.08,0,USA,Amazon,0
2835,10-04-2023,Iron Supplement,Mineral,162,22.93,3714.66,0.08,1,UK,iHerb,1
2836,10-04-2023,Electrolyte Powder,Hydration,170,42.81,7277.7,0.1,2,Canada,Amazon,1
2837,17-04-2023,Whey Protein,Protein,146,41.72,6091.12,0.15,1,UK,Amazon,1
2838,17-04-2023,Vitamin C,Vitamin,135,30.76,4152.6,0.16,3,UK,Amazon,1
2839,17-04-2023,Fish Oil,Omega,116,19.69,2284.04,0.13,1,Canada,Amazon,1
2840,17-04-2023,Multivitamin,Vitamin,158,39.72,6275.76,0.22,3,UK,iHerb,1
2841,17-04-2023,Pre-Workout,Performance,169,19.88,3359.72,0,2,Canada,Walmart,1
2842,17-04-2023,BCAA,Amino Acid,174,41.85,7281.9,0.19,4,UK,Walmart,1
2843,17-04-2023,Creatine,Performance,144,37.15,5349.6,0.1,0,USA,iHerb,0
2844,17-04-2023,Zinc,Mineral,159,47.35,7528.65,0.09,1,UK,Walmart,1
2845,17-04-2023,Collagen Peptides,Protein,145,38.12,5527.4,0.03,0,USA,Amazon,0
2846,17-04-2023,Magnesium,Mineral,160,57.95,9272,0.13,5,UK,iHerb,1
2847,17-04-2023,Ashwagandha,Herbal,125,27.47,3433.75,0.21,1,Canada,Walmart,1
2848,17-04-2023,Melatonin,Sleep Aid,141,28.73,4050.93,0,1,USA,iHerb,1
2849,17-04-2023,Biotin,Vitamin,156,31.6,4929.6,0.01,2,USA,Amazon,1
2850,17-04-2023,Green Tea Extract,Fat Burner,160,31.01,4961.6,0.02,1,Canada,iHerb,1
2851,17-04-2023,Iron Supplement,Mineral,136,36.46,4958.56,0.24,0,Canada,iHerb,0
2852,17-04-2023,Electrolyte Powder,Hydration,153,35.81,5478.93,0.22,0,Canada,Amazon,0
2853,24-04-2023,Whey Protein,Protein,144,22.57,3250.08,0.08,2,USA,Walmart,1
2854,24-04-2023,Vitamin C,Vitamin,137,34.12,4674.44,0.11,4,USA,Amazon,1
2855,24-04-2023,Fish Oil,Omega,153,31.52,4822.56,0.11,3,UK,Walmart,1
2856,24-04-2023,Multivitamin,Vitamin,168,19.96,3353.28,0.12,3,UK,Walmart,1
2857,24-04-2023,Pre-Workout,Performance,143,45.41,6493.63,0.19,1,UK,iHerb,1
2858,24-04-2023,BCAA,Amino Acid,146,40.57,5923.22,0.18,1,UK,Amazon,1
2859,24-04-2023,Creatine,Performance,156,22.25,3471,0.18,1,Canada,iHerb,1
2860,24-04-2023,Zinc,Mineral,157,39.94,6270.58,0.11,2,USA,Walmart,1
2861,24-04-2023,Collagen Peptides,Protein,142,50.3,7142.6,0.06,1,Canada,Amazon,1
2862,24-04-2023,Magnesium,Mineral,156,45.2,7051.2,0.17,1,Canada,iHerb,1
2863,24-04-2023,Ashwagandha,Herbal,146,17.84,2604.64,0.17,0,USA,Amazon,0
2864,24-04-2023,Melatonin,Sleep Aid,174,52.88,9201.12,0.23,1,Canada,iHerb,1
2865,24-04-2023,Biotin,Vitamin,164,11.08,1817.12,0.2,0,USA,Walmart,0
2866,24-04-2023,Green Tea Extract,Fat Burner,160,43.69,6990.4,0.01,3,USA,Walmart,1
2867,24-04-2023,Iron Supplement,Mineral,137,21.22,2907.14,0.02,1,Canada,Walmart,1
2868,24-04-2023,Electrolyte Powder,Hydration,137,21.88,2997.56,0.09,1,USA,Walmart,1
2869,01-05-2023,Whey Protein,Protein,142,50.78,7210.76,0.04,0,USA,iHerb,0
2870,01-05-2023,Vitamin C,Vitamin,144,37.13,5346.72,0.09,2,UK,iHerb,1
2871,01-05-2023,Fish Oil,Omega,146,58.31,8513.26,0.13,5,UK,Amazon,1
2872,01-05-2023,Multivitamin,Vitamin,143,18.28,2614.04,0.1,1,UK,Walmart,1
2873,01-05-2023,Pre-Workout,Performance,131,26.91,3525.21,0.03,1,Canada,Amazon,1
2874,01-05-2023,BCAA,Amino Acid,167,45.7,7631.9,0.15,1,UK,Amazon,1
2875,01-05-2023,Creatine,Performance,140,39.61,5545.4,0.09,0,Canada,Walmart,0
2876,01-05-2023,Zinc,Mineral,133,32.02,4258.66,0.16,1,Canada,Amazon,1
2877,01-05-2023,Collagen Peptides,Protein,166,34.04,5650.64,0.23,2,USA,Amazon,1
2878,01-05-2023,Magnesium,Mineral,132,49.36,6515.52,0.21,1,UK,Amazon,1
2879,01-05-2023,Ashwagandha,Herbal,152,31.96,4857.92,0.17,0,UK,Amazon,0
2880,01-05-2023,Melatonin,Sleep Aid,155,18.05,2797.75,0.1,2,Canada,Walmart,1
2881,01-05-2023,Biotin,Vitamin,155,40.66,6302.3,0.2,0,USA,Walmart,0
2882,01-05-2023,Green Tea Extract,Fat Burner,148,37.31,5521.88,0.16,1,UK,iHerb,1
2883,01-05-2023,Iron Supplement,Mineral,150,17.99,2698.5,0.1,0,USA,iHerb,0
2884,01-05-2023,Electrolyte Powder,Hydration,144,36.69,5283.36,0.2,2,USA,Walmart,1
2885,08-05-2023,Whey Protein,Protein,159,55.15,8768.85,0.23,1,UK,Amazon,1
2886,08-05-2023,Vitamin C,Vitamin,143,19.14,2737.02,0.22,2,USA,Amazon,1
2887,08-05-2023,Fish Oil,Omega,159,12.41,1973.19,0.13,2,Canada,Walmart,1
2888,08-05-2023,Multivitamin,Vitamin,151,50.89,7684.39,0.09,3,Canada,iHerb,1
2889,08-05-2023,Pre-Workout,Performance,136,12.17,1655.12,0.09,1,Canada,iHerb,1
2890,08-05-2023,BCAA,Amino Acid,162,31.84,5158.08,0.16,0,Canada,iHerb,0
2891,08-05-2023,Creatine,Performance,137,42.07,5763.59,0.19,1,UK,Amazon,1
2892,08-05-2023,Zinc,Mineral,158,58.17,9190.86,0.05,2,USA,Walmart,1
2893,08-05-2023,Collagen Peptides,Protein,138,27.31,3768.78,0.13,0,Canada,Walmart,0
2894,08-05-2023,Magnesium,Mineral,122,26.79,3268.38,0.05,1,Canada,Walmart,1
2895,08-05-2023,Ashwagandha,Herbal,153,31.16,4767.48,0.23,1,Canada,iHerb,1
2896,08-05-2023,Melatonin,Sleep Aid,153,46.66,7138.98,0.14,1,UK,Walmart,1
2897,08-05-2023,Biotin,Vitamin,135,34.46,4652.1,0.02,1,USA,Walmart,1
2898,08-05-2023,Green Tea Extract,Fat Burner,150,13.81,2071.5,0.09,3,Canada,Amazon,1
2899,08-05-2023,Iron Supplement,Mineral,155,52.27,8101.85,0.12,1,USA,Walmart,1
2900,08-05-2023,Electrolyte Powder,Hydration,145,26.28,3810.6,0.01,0,USA,Amazon,0
2901,15-05-2023,Whey Protein,Protein,146,53.57,7821.22,0.13,1,Canada,Walmart,1
2902,15-05-2023,Vitamin C,Vitamin,135,42.17,5692.95,0.06,0,USA,iHerb,0
2903,15-05-2023,Fish Oil,Omega,155,45.92,7117.6,0.09,2,UK,Amazon,1
2904,15-05-2023,Multivitamin,Vitamin,159,31.16,4954.44,0.15,1,USA,Walmart,1
2905,15-05-2023,Pre-Workout,Performance,173,14.2,2456.6,0.22,1,USA,iHerb,1
2906,15-05-2023,BCAA,Amino Acid,140,38.86,5440.4,0.14,1,Canada,iHerb,1
2907,15-05-2023,Creatine,Performance,158,49.1,7757.8,0.04,2,Canada,Amazon,1
2908,15-05-2023,Zinc,Mineral,156,34.08,5316.48,0.17,0,UK,Amazon,0
2909,15-05-2023,Collagen Peptides,Protein,165,17.44,2877.6,0.14,2,UK,Amazon,1
2910,15-05-2023,Magnesium,Mineral,149,26.42,3936.58,0.12,3,UK,Amazon,1
2911,15-05-2023,Ashwagandha,Herbal,141,24.88,3508.08,0.11,1,USA,iHerb,1
2912,15-05-2023,Melatonin,Sleep Aid,145,48.13,6978.85,0.18,2,USA,Amazon,1
2913,15-05-2023,Biotin,Vitamin,114,49.47,5639.58,0.13,1,USA,iHerb,1
2914,15-05-2023,Green Tea Extract,Fat Burner,123,41.92,5156.16,0.21,3,Canada,iHerb,1
2915,15-05-2023,Iron Supplement,Mineral,150,51.65,7747.5,0.13,1,UK,iHerb,1
2916,15-05-2023,Electrolyte Powder,Hydration,169,55.45,9371.05,0.05,2,UK,Amazon,1
2917,22-05-2023,Whey Protein,Protein,164,49.73,8155.72,0.05,3,USA,Walmart,1
2918,22-05-2023,Vitamin C,Vitamin,154,33.67,5185.18,0.17,2,USA,Amazon,1
2919,22-05-2023,Fish Oil,Omega,147,35.96,5286.12,0.13,0,UK,Amazon,0
2920,22-05-2023,Multivitamin,Vitamin,171,36.42,6227.82,0.2,1,UK,Amazon,1
2921,22-05-2023,Pre-Workout,Performance,151,47.98,7244.98,0.14,3,Canada,Amazon,1
2922,22-05-2023,BCAA,Amino Acid,168,46.27,7773.36,0.14,1,UK,Walmart,1
2923,22-05-2023,Creatine,Performance,155,30.83,4778.65,0.08,1,Canada,Amazon,1
2924,22-05-2023,Zinc,Mineral,148,34.92,5168.16,0.12,2,UK,iHerb,1
2925,22-05-2023,Collagen Peptides,Protein,145,53.91,7816.95,0.24,2,USA,Walmart,1
2926,22-05-2023,Magnesium,Mineral,158,17.36,2742.88,0.04,0,USA,Walmart,0
2927,22-05-2023,Ashwagandha,Herbal,151,51.41,7762.91,0.2,3,USA,iHerb,1
2928,22-05-2023,Melatonin,Sleep Aid,127,44.34,5631.18,0.23,1,UK,Amazon,1
2929,22-05-2023,Biotin,Vitamin,153,26.6,4069.8,0.02,1,USA,Amazon,1
2930,22-05-2023,Green Tea Extract,Fat Burner,163,36.37,5928.31,0.05,0,UK,Walmart,0
2931,22-05-2023,Iron Supplement,Mineral,150,39.37,5905.5,0.01,0,UK,Walmart,0
2932,22-05-2023,Electrolyte Powder,Hydration,152,11.45,1740.4,0.14,3,Canada,Walmart,1
2933,29-05-2023,Whey Protein,Protein,158,39.62,6259.96,0.17,0,USA,iHerb,0
2934,29-05-2023,Vitamin C,Vitamin,165,47.25,7796.25,0.16,2,USA,iHerb,1
2935,29-05-2023,Fish Oil,Omega,162,26.39,4275.18,0.09,3,UK,iHerb,1
2936,29-05-2023,Multivitamin,Vitamin,179,59.7,10686.3,0.17,0,UK,iHerb,0
2937,29-05-2023,Pre-Workout,Performance,163,32.3,5264.9,0.08,1,Canada,Walmart,1
2938,29-05-2023,BCAA,Amino Acid,148,41.67,6167.16,0.2,1,USA,iHerb,1
2939,29-05-2023,Creatine,Performance,139,43.52,6049.28,0.23,0,Canada,Walmart,0
2940,29-05-2023,Zinc,Mineral,165,41.07,6776.55,0.02,1,Canada,iHerb,1
2941,29-05-2023,Collagen Peptides,Protein,139,35.2,4892.8,0.2,2,USA,Amazon,1
2942,29-05-2023,Magnesium,Mineral,153,31.37,4799.61,0.24,2,Canada,Amazon,1
2943,29-05-2023,Ashwagandha,Herbal,141,40.57,5720.37,0.13,0,UK,Amazon,0
2944,29-05-2023,Melatonin,Sleep Aid,163,43.09,7023.67,0.02,1,Canada,Walmart,1
2945,29-05-2023,Biotin,Vitamin,174,24.28,4224.72,0.04,1,USA,iHerb,1
2946,29-05-2023,Green Tea Extract,Fat Burner,145,58.32,8456.4,0.09,0,UK,iHerb,0
2947,29-05-2023,Iron Supplement,Mineral,168,57.64,9683.52,0.17,4,USA,Amazon,1
2948,29-05-2023,Electrolyte Powder,Hydration,138,34.41,4748.58,0.11,1,Canada,iHerb,1
2949,05-06-2023,Whey Protein,Protein,156,46.72,7288.32,0.18,1,Canada,Amazon,1
2950,05-06-2023,Vitamin C,Vitamin,172,23.37,4019.64,0.02,3,Canada,Walmart,1
2951,05-06-2023,Fish Oil,Omega,154,18.19,2801.26,0.01,0,Canada,Walmart,0
2952,05-06-2023,Multivitamin,Vitamin,148,22.95,3396.6,0.22,1,Canada,Walmart,1
2953,05-06-2023,Pre-Workout,Performance,158,28.26,4465.08,0.12,0,USA,iHerb,0
2954,05-06-2023,BCAA,Amino Acid,133,56.97,7577.01,0.02,1,Canada,Walmart,1
2955,05-06-2023,Creatine,Performance,181,42.18,7634.58,0.24,5,USA,Amazon,1
2956,05-06-2023,Zinc,Mineral,149,20.1,2994.9,0.22,3,UK,Amazon,1
2957,05-06-2023,Collagen Peptides,Protein,154,47,7238,0.17,3,Canada,Walmart,1
2958,05-06-2023,Magnesium,Mineral,157,21.85,3430.45,0.19,1,USA,iHerb,1
2959,05-06-2023,Ashwagandha,Herbal,142,44.84,6367.28,0.23,0,UK,Amazon,0
2960,05-06-2023,Melatonin,Sleep Aid,155,55.18,8552.9,0.02,2,Canada,Walmart,1
2961,05-06-2023,Biotin,Vitamin,161,57.71,9291.31,0.21,1,UK,Walmart,1
2962,05-06-2023,Green Tea Extract,Fat Burner,142,58.36,8287.12,0.02,1,Canada,Amazon,1
2963,05-06-2023,Iron Supplement,Mineral,152,28.87,4388.24,0.08,1,UK,iHerb,1
2964,05-06-2023,Electrolyte Powder,Hydration,156,16.84,2627.04,0.2,2,Canada,iHerb,1
2965,12-06-2023,Whey Protein,Protein,167,54.69,9133.23,0.22,1,UK,Walmart,1
2966,12-06-2023,Vitamin C,Vitamin,146,45.76,6680.96,0.23,2,Canada,Amazon,1
2967,12-06-2023,Fish Oil,Omega,154,24.57,3783.78,0.24,1,USA,Amazon,1
2968,12-06-2023,Multivitamin,Vitamin,131,46.7,6117.7,0.07,1,UK,Walmart,1
2969,12-06-2023,Pre-Workout,Performance,149,49.47,7371.03,0.08,3,USA,Amazon,1
2970,12-06-2023,BCAA,Amino Acid,162,26.24,4250.88,0.13,1,Canada,Amazon,1
2971,12-06-2023,Creatine,Performance,144,34.18,4921.92,0.21,0,Canada,Amazon,0
2972,12-06-2023,Zinc,Mineral,153,36.16,5532.48,0.05,2,UK,iHerb,1
2973,12-06-2023,Collagen Peptides,Protein,129,38.54,4971.66,0.23,1,UK,Walmart,1
2974,12-06-2023,Magnesium,Mineral,134,14.57,1952.38,0.05,0,USA,iHerb,0
2975,12-06-2023,Ashwagandha,Herbal,150,33.47,5020.5,0.23,2,Canada,iHerb,1
2976,12-06-2023,Melatonin,Sleep Aid,128,43.68,5591.04,0.22,0,USA,Amazon,0
